id;fold;val_score;representation
;0;tensor(4.1839, grad_fn=<SqrtBackward0>);repr
;1;tensor(4.7190, grad_fn=<SqrtBackward0>);repr
;2;tensor(4.2156, grad_fn=<SqrtBackward0>);repr
;3;tensor(4.4008, grad_fn=<SqrtBackward0>);repr
;4;tensor(4.7787, grad_fn=<SqrtBackward0>);repr
;5;tensor(4.1676, grad_fn=<SqrtBackward0>);repr
;6;tensor(4.4925, grad_fn=<SqrtBackward0>);repr
;7;tensor(4.5663, grad_fn=<SqrtBackward0>);repr
;8;tensor(4.9186, grad_fn=<SqrtBackward0>);repr
;9;tensor(4.6630, grad_fn=<SqrtBackward0>);repr
