id;fold;val_score;representation
;0;tensor(0.1396, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1897, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.1856, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.1486, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.0815, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.1180, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.1125, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.0861, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.1274, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.0895, grad_fn=<SqrtBackward0>);repr
