id;fold;val_score;representation
;0;tensor(4.9757, grad_fn=<SqrtBackward0>);repr
;1;tensor(4.9004, grad_fn=<SqrtBackward0>);repr
;2;tensor(5.0918, grad_fn=<SqrtBackward0>);repr
;3;tensor(4.3562, grad_fn=<SqrtBackward0>);repr
;4;tensor(5.1802, grad_fn=<SqrtBackward0>);repr
;5;tensor(4.6064, grad_fn=<SqrtBackward0>);repr
;6;tensor(4.9945, grad_fn=<SqrtBackward0>);repr
;7;tensor(4.9609, grad_fn=<SqrtBackward0>);repr
;8;tensor(5.1288, grad_fn=<SqrtBackward0>);repr
;9;tensor(4.6551, grad_fn=<SqrtBackward0>);repr
