id;fold;val_score;representation
;0;tensor(0.0981, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.1039, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.0911, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.0665, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.0798, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.0880, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.0771, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.0941, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.0900, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.0734, grad_fn=<SqrtBackward0>);repr
