id;fold;val_score;representation
;0;tensor(0.0553, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.0592, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.0582, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.0451, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.0677, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.0615, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.0581, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.0539, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.0663, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.0593, grad_fn=<SqrtBackward0>);repr
