id;fold;val_score;representation
;0;tensor(3.0706, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.2378, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.4125, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.4668, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.5168, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.2355, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.3051, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.3242, grad_fn=<SqrtBackward0>);repr
;8;tensor(2.7580, grad_fn=<SqrtBackward0>);repr
;9;tensor(2.7643, grad_fn=<SqrtBackward0>);repr
