id;fold;val_score;representation
;0;tensor(0.5544, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4987, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5878, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.6122, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.6141, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5027, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4765, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4649, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.5135, grad_fn=<SqrtBackward0>);repr
;9;tensor(1.1378, grad_fn=<SqrtBackward0>);repr
