id;fold;val_score;representation
;0;tensor(0.6598, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4428, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.6131, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.6231, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5636, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5446, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5260, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.5008, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.3957, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5586, grad_fn=<SqrtBackward0>);repr
