id;fold;val_score;representation
;0;tensor(0.5366, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.5085, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5681, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.6184, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5993, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5452, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4878, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.5326, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4048, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5785, grad_fn=<SqrtBackward0>);repr
