id;fold;val_score;representation
;0;tensor(0.6071, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4984, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5885, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5815, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5810, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5481, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4880, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4647, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4309, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5737, grad_fn=<SqrtBackward0>);repr
