id;fold;val_score;representation
;0;tensor(0.5760, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.5008, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5628, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5873, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.6046, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5151, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4842, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4979, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4650, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5961, grad_fn=<SqrtBackward0>);repr
