id;fold;val_score;representation
;0;tensor(0.6362, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.6055, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5815, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.6711, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.6783, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.6791, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5436, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.6879, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.6402, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.6548, grad_fn=<SqrtBackward0>);repr
