id;fold;val_score;representation
;0;tensor(0.5280, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4531, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5818, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5846, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5644, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.4981, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4414, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4604, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4130, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5275, grad_fn=<SqrtBackward0>);repr
