id;fold;val_score;representation
;0;tensor(0.5501, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4515, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5657, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5765, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5511, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5034, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4542, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4616, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.3901, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5379, grad_fn=<SqrtBackward0>);repr
