id;fold;val_score;representation
;0;tensor(0.5399, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4600, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5754, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5734, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5581, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.4917, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4456, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4514, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4252, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5413, grad_fn=<SqrtBackward0>);repr
