id;fold;val_score;representation
;0;tensor(3.9306, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.6605, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.9545, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.8230, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.6961, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.8438, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.7850, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.4635, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.2780, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.5419, grad_fn=<SqrtBackward0>);repr
