id;fold;val_score;representation
;0;tensor(3.6956, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.8500, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.7701, grad_fn=<SqrtBackward0>);repr
;3;tensor(4.0263, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.7138, grad_fn=<SqrtBackward0>);repr
;5;tensor(3.8770, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.4977, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.8413, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.6071, grad_fn=<SqrtBackward0>);repr
;9;tensor(4.0624, grad_fn=<SqrtBackward0>);repr
