id;fold;val_score;representation
;0;tensor(0.5443, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4484, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.6052, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5928, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5381, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.4955, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5352, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4755, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4474, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5468, grad_fn=<SqrtBackward0>);repr
