id;fold;val_score;representation
;0;tensor(0.6398, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.5688, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.7861, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.7049, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5527, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5119, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5532, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4870, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.5027, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5433, grad_fn=<SqrtBackward0>);repr
