id;fold;val_score;representation
;0;tensor(0.5349, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4787, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5857, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5724, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5652, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5450, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4840, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4487, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4725, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5470, grad_fn=<SqrtBackward0>);repr
