id;fold;val_score;representation
;0;tensor(0.5385, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.5026, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.6301, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5840, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5540, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.4953, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4447, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4573, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4213, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5541, grad_fn=<SqrtBackward0>);repr
