id;fold;val_score;representation
;0;tensor(0.6320, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4931, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5587, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5960, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5772, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5555, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4710, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4965, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4518, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5581, grad_fn=<SqrtBackward0>);repr
