id;fold;val_score;representation
;0;tensor(0.5493, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4547, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5592, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5881, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5590, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5043, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4860, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4947, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4360, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5646, grad_fn=<SqrtBackward0>);repr
