id;fold;val_score;representation
;0;tensor(2.6572, grad_fn=<SqrtBackward0>);repr
;1;tensor(2.0211, grad_fn=<SqrtBackward0>);repr
;2;tensor(2.4774, grad_fn=<SqrtBackward0>);repr
;3;tensor(2.9766, grad_fn=<SqrtBackward0>);repr
;4;tensor(2.2528, grad_fn=<SqrtBackward0>);repr
;5;tensor(2.1002, grad_fn=<SqrtBackward0>);repr
;6;tensor(1.2035, grad_fn=<SqrtBackward0>);repr
;7;tensor(2.1251, grad_fn=<SqrtBackward0>);repr
;8;tensor(2.2497, grad_fn=<SqrtBackward0>);repr
;9;tensor(1.9390, grad_fn=<SqrtBackward0>);repr
