id;fold;val_score;representation
;0;tensor(0.5999, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.5939, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5962, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.6351, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5585, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5035, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4676, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4672, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4098, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5356, grad_fn=<SqrtBackward0>);repr
