id;fold;val_score;representation
;0;tensor(0.5547, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.5583, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5973, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.6273, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.6021, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5271, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5080, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.5196, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4425, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5623, grad_fn=<SqrtBackward0>);repr
