id;fold;val_score;representation
;0;tensor(0.5449, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4603, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5734, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5822, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5469, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.4864, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4759, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4647, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4101, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5339, grad_fn=<SqrtBackward0>);repr
