id;fold;val_score;representation
;0;tensor(0.5479, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4725, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5777, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5924, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5543, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5007, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4460, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4644, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4030, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5424, grad_fn=<SqrtBackward0>);repr
