id;fold;val_score;representation
;0;tensor(2.2522, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.9028, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.7647, grad_fn=<SqrtBackward0>);repr
;3;tensor(1.8266, grad_fn=<SqrtBackward0>);repr
;4;tensor(1.7802, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.6605, grad_fn=<SqrtBackward0>);repr
;6;tensor(2.2770, grad_fn=<SqrtBackward0>);repr
;7;tensor(2.3254, grad_fn=<SqrtBackward0>);repr
;8;tensor(1.8623, grad_fn=<SqrtBackward0>);repr
;9;tensor(2.4689, grad_fn=<SqrtBackward0>);repr
