id;fold;val_score;representation
;0;tensor(0.5328, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4601, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5828, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5736, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5562, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.4864, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4422, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4642, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4168, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5401, grad_fn=<SqrtBackward0>);repr
