id;fold;val_score;representation
;0;tensor(0.5743, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4439, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5681, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5916, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5471, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5016, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4702, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4685, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.3979, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5411, grad_fn=<SqrtBackward0>);repr
