id;fold;val_score;representation
;0;tensor(0.6015, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.5284, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5881, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5917, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.6385, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5446, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5107, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4627, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4364, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5764, grad_fn=<SqrtBackward0>);repr
