id;fold;val_score;representation
;0;tensor(3.8234, grad_fn=<SqrtBackward0>);repr
;1;tensor(3.4489, grad_fn=<SqrtBackward0>);repr
;2;tensor(3.5934, grad_fn=<SqrtBackward0>);repr
;3;tensor(3.6554, grad_fn=<SqrtBackward0>);repr
;4;tensor(3.6019, grad_fn=<SqrtBackward0>);repr
;5;tensor(4.0138, grad_fn=<SqrtBackward0>);repr
;6;tensor(3.8436, grad_fn=<SqrtBackward0>);repr
;7;tensor(3.8226, grad_fn=<SqrtBackward0>);repr
;8;tensor(3.2734, grad_fn=<SqrtBackward0>);repr
;9;tensor(3.4044, grad_fn=<SqrtBackward0>);repr
