id;fold;val_score;representation
;0;tensor(0.6288, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4751, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5759, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5990, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5655, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.5363, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.5346, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.5377, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4009, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.6003, grad_fn=<SqrtBackward0>);repr
