id;fold;val_score;representation
;0;tensor(0.5328, grad_fn=<SqrtBackward0>);repr
;1;tensor(0.4627, grad_fn=<SqrtBackward0>);repr
;2;tensor(0.5767, grad_fn=<SqrtBackward0>);repr
;3;tensor(0.5771, grad_fn=<SqrtBackward0>);repr
;4;tensor(0.5505, grad_fn=<SqrtBackward0>);repr
;5;tensor(0.4914, grad_fn=<SqrtBackward0>);repr
;6;tensor(0.4635, grad_fn=<SqrtBackward0>);repr
;7;tensor(0.4521, grad_fn=<SqrtBackward0>);repr
;8;tensor(0.4180, grad_fn=<SqrtBackward0>);repr
;9;tensor(0.5418, grad_fn=<SqrtBackward0>);repr
