id;fold;val_score;representation
11;0;tensor(3.2656);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;1;tensor(3.2633);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;2;tensor(3.2657);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;3;tensor(3.2680);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;4;tensor(3.2675);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;5;tensor(3.2650);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;6;tensor(3.2654);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;7;tensor(3.2673);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;8;tensor(3.2659);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
11;9;tensor(3.2629);"[[tensor([[ 3.0843e-02, -1.0436e-01,  1.1773e-02,  7.8581e-02],
        [-5.6714e-02, -3.5654e-02,  5.1265e-02, -7.6582e-02],
        [ 2.6031e-02,  6.9067e-02,  6.3397e-02, -8.4709e-03],
        [-2.0455e-02, -4.2591e-02, -3.4364e-02,  4.1544e-02],
        [ 1.7011e-02,  1.6507e-02, -3.7441e-02,  4.6850e-02],
        [ 8.6383e-02, -3.3523e-02,  9.6616e-02, -1.6127e-02],
        [ 4.2688e-02, -3.0801e-02,  5.1815e-02,  3.8842e-04],
        [ 2.8642e-05,  6.3303e-02, -2.4620e-02,  5.4887e-03],
        [-5.3290e-02, -2.4096e-02,  3.5009e-02, -5.2660e-02],
        [-4.4189e-02, -1.7970e-02, -1.3445e-01, -6.6606e-02],
        [ 3.9650e-02, -4.2411e-02, -5.1296e-02, -5.7525e-03],
        [-3.2454e-02, -2.4087e-02,  4.9348e-02,  4.0046e-02]]), tensor([[-0.0119,  0.0850, -0.0147, -0.0091],
        [-0.0218,  0.0004, -0.1064, -0.1070],
        [-0.0561, -0.0022, -0.0920, -0.0129],
        [ 0.0235, -0.0321, -0.0597, -0.0040]]), tensor([[ 0.0507,  0.0562,  0.0227, -0.0424],
        [ 0.0431, -0.0857,  0.0260, -0.0498],
        [-0.0891, -0.0601, -0.0526, -0.0050],
        [ 0.0893,  0.1048, -0.0321,  0.0384]]), tensor([[ 0.0631],
        [ 0.0207],
        [ 0.0623],
        [-0.0583]])], [tensor([ 0.7954, -0.9062, -1.0400,  0.8141]), tensor([-1.2905, -0.0377, -0.4885,  0.6503]), tensor([-0.0170,  1.6916,  0.3459, -0.9595]), tensor([1.5480])]]"
