id;fold;val_score;representation
5;0;tensor(3.4039);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;1;tensor(3.4016);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;2;tensor(3.4039);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;3;tensor(3.4063);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;4;tensor(3.4058);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;5;tensor(3.4033);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;6;tensor(3.4037);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;7;tensor(3.4056);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;8;tensor(3.4042);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
5;9;tensor(3.4012);"[[tensor([[-0.2976,  0.0992],
        [-0.1699, -0.0333],
        [-0.0669, -0.1204],
        [ 0.0983,  0.0878],
        [-0.4204,  0.4881],
        [ 0.2615, -0.1012],
        [-0.3288, -0.3966],
        [ 0.0347, -0.0675],
        [ 0.2438, -0.1497],
        [ 0.2658, -0.0577],
        [ 0.3417,  0.1819],
        [-0.0627,  0.0571]]), tensor([[ 0.0693,  0.0921],
        [ 0.6229, -0.2250]]), tensor([[ 0.5309],
        [-0.1539]])], [tensor([-1.1728, -1.7502]), tensor([-2.3485, -1.4589]), tensor([1.4895])]]"
