id;fold;val_score;representation
20;0;tensor(4.6230);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;1;tensor(4.6207);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;2;tensor(4.6231);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;3;tensor(4.6254);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;4;tensor(4.6249);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;5;tensor(4.6224);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;6;tensor(4.6228);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;7;tensor(4.6247);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;8;tensor(4.6233);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
20;9;tensor(4.6203);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
