id;fold;val_score;representation
6;0;tensor(4.5943);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;1;tensor(4.5921);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;2;tensor(4.5944);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;3;tensor(4.5968);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;4;tensor(4.5963);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;5;tensor(4.5938);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;6;tensor(4.5942);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;7;tensor(4.5961);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;8;tensor(4.5947);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
6;9;tensor(4.5917);"[[tensor([[ 0.1188],
        [ 0.1472],
        [ 0.0787],
        [-0.1247],
        [ 0.0661],
        [-0.0473],
        [-0.1061],
        [ 0.2035],
        [-0.0373],
        [ 0.0287],
        [-0.2606],
        [ 0.1620]]), tensor([[0.0127]])], [tensor([0.4533]), tensor([0.2912]), [-0.01667601615190506, -0.09998820722103119], [-0.0322888158261776, 0.18781515955924988, -0.05666264519095421]]]"
