id;fold;val_score;representation
9;0;tensor(51.0186);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;1;tensor(50.1586);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;2;tensor(51.0465);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;3;tensor(50.6267);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;4;tensor(50.2352);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;5;tensor(49.0277);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;6;tensor(49.6799);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;7;tensor(50.1326);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;8;tensor(51.2437);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
9;9;tensor(50.8859);"[[tensor([[ -2.8227, -28.0392,  -1.5683, -15.4779],
        [  2.8068,   8.7095,   7.5052,  18.8825],
        [ 13.1587, -10.0655,  -5.0679,  -2.6733],
        [ -9.7136,   7.0731,   2.3061,  -7.3234],
        [ 16.6647,  11.9363,   0.4058,  10.1067],
        [  1.0774,   8.9984, -15.5258, -27.2633],
        [ -1.4543,  10.2069,  -3.2783,   9.2926],
        [-22.6007, -14.8423,  -3.0163, -19.0575],
        [ -1.7551, -12.6518, -10.6929,  -6.1015],
        [  1.2916,   2.2348, -16.9167, -18.2309],
        [  0.6472,   9.3299, -14.1962,  -8.5581],
        [ -3.3618,   5.9490,  -1.0353,   0.3887]]), tensor([[ -1.2856, -17.8577,  -9.4550,  -3.2246],
        [  0.8378,  -0.9771, -14.4203,  -3.2975],
        [-10.2497,  13.1160,  -3.1827,   8.0900],
        [ -2.8742, -13.1073,   7.4591,  -1.2617]]), tensor([[-5.2429],
        [ 2.6942],
        [ 1.2378],
        [12.7104]])], [tensor([ 0.8704, -1.1337, -0.7329,  0.6209]), tensor([ 1.2750,  1.5638, -0.1148, -0.3320]), tensor([2.0058])]]"
