id;fold;val_score;representation
21;0;tensor(4.6230);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;1;tensor(4.6207);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;2;tensor(4.6231);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;3;tensor(4.6254);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;4;tensor(4.6249);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;5;tensor(4.6224);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;6;tensor(4.6228);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;7;tensor(4.6247);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;8;tensor(4.6233);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
21;9;tensor(4.6203);"[[tensor([[-0.1446],
        [ 0.0606],
        [-0.0110],
        [-0.0520],
        [ 0.1183],
        [ 0.1196],
        [ 0.1821],
        [-0.0316],
        [ 0.1252],
        [ 0.1381],
        [-0.2949],
        [ 0.1775]]), tensor([[-0.1645]])], [tensor([0.4533]), tensor([0.2912])]]"
