protein_percent
3.56091780000999
3.4882461177984
3.27994994710906
2.92970849005911
3.04866680525034
3.16118834673007
3.41929205391882
3.17976684299412
3.41612681920623
3.28762356465302
3.18398723224883
3.00140849743535
3.05559081267708
2.77267673486058
3.29038359052633
3.04759091095022
3.27422632099402
3.4635165962754
3.351143460789
3.30591845002064
3.30640971513589
3.41113687743461
3.28100791116027
3.34673088940805
3.21490415766739
3.24572172142477
3.56920996078605
3.38583328054155
3.37687254360607
3.35205130412327
3.60639668065808
3.41051356613231
3.46644078041316
3.23556093945958
3.44362516943711
3.40131498619708
3.27387958733659
3.30135617224595
3.25951131495068
3.33140158156511
3.34526715147924
3.43662155838808
3.239496467292
3.52036258207875
3.0515474104209
3.24841468176494
3.42059214096151
3.49382064722956
3.45939473755668
3.00592670948243
3.38005197401299
3.42139549582839
3.35938399532973
3.20715488450411
3.25230288806183
3.58931737480542
3.460141415691
3.2548120927723
3.19509953642224
3.42827175110132
3.29445685406289
3.29073764968914
3.23156356109349
3.06402074030335
3.16840764228037
3.4945103550666
3.29380318858913
3.38041599672121
3.32780126891943
3.38405819778118
3.2545627664136
3.32701366131552
3.45571894077539
3.23922464025825
3.19265812819458
3.51336048713928
3.14019199603109
3.32695082781324
3.60380764262892
3.33379505673812
3.40948340970982
3.48767281579488
3.31335035447517
3.49925966457826
3.34111915127859
3.32791168478261
3.15045428636571
3.41818900096387
3.041787650281
3.68232026488795
3.44062471252352
3.37278203294233
3.36766076937444
3.49440741309579
3.16101762657003
3.2564323779897
3.36538934190881
3.38744762352388
3.2198303485959
3.45253269049621
3.27646329505227
3.04101602244953
3.30145695877087
3.29009036788277
3.1622748846532
3.18749477868046
3.18851279559443
3.14715262497351
3.36689441569606
3.42958248180417
3.32837589071414
3.41650476149987
3.36421711673096
3.38905209085039
3.38158489054324
3.49025106800196
3.3598158924889
3.42208816794628
3.38962133065477
3.50516977497124
3.42646298864745
3.05631457417168
3.63828506886707
3.51632541759932
3.1831487027562
3.41800563225205
3.24273770392014
3.48098882970015
3.42854581660987
3.37705309059041
3.41672106332516
3.22161200397753
3.29127341652188
3.32357791554504
3.33640783975413
3.60114183401208
3.57944176894464
3.33209742626754
3.07361774744027
3.47481874865938
3.45811261511524
3.01223484515414
3.35756441959935
3.46868251995519
3.23410556819798
3.47990596401715
3.35839364814041
3.40825218608829
3.40444841665569
3.42500612815335
3.05886974601948
3.30837053760885
3.32002779852614
3.34049107400298
3.57614839172778
3.31651919610977
3.35864751765927
3.28794056549658
3.37012369987044
3.44091974376053
3.39380796728069
3.40506976140237
3.42551899488402
3.34364900246679
3.23893254602292
3.46083551832405
3.45556374649505
3.41874481431386
3.35619389853296
3.19099766998517
3.20847905224838
3.11310970006344
2.95947153672592
3.34432731574056
3.20238340128807
3.21375925255576
3.41636688012477
3.18891175588223
3.26794119648812
3.21390053756592
3.43483379603469
3.20231891888241
3.59234337284391
3.5203664474025
3.23772059674905
3.31345703498375
3.34561917799597
3.55607392764557
3.02138695609565
3.51542098070381
3.29235901125443
3.22116400363171
3.41530958307405
3.20482732226357
3.48707016933189
3.42567655216185
3.3023544971005
3.47071646825397
3.30872531937396
3.26926378841318
3.45189322024876
3.47080562224115
3.40606273706131
3.53346195211106
3.4140953370203
3.25285101315474
3.3716591528863
3.36921718091851
2.69120064968447
3.3594918552896
3.41240170517261
3.46248495578163
3.25971687035185
3.2468736607414
3.26317194398668
3.36309829016075
3.341568790108
3.44643694211497
3.34742915754923
3.44929297853224
3.42287104914315
3.39790163664582
3.36919197614781
3.52788364886532
3.46162641764938
3.4479994474479
