fat_percent
3.3519474639189
3.5367574428007
3.64211099357569
2.77119327341117
2.94301734275702
5.05327603557367
4.04584764224085
3.72536421622678
4.3095901294931
3.09310317542554
3.42517227035242
2.69874062914739
3.22694661629689
2.371226469387
3.14636840471355
5.18368767128891
4.45525284835978
3.60831769607982
4.14094224880622
4.03266774693642
4.44419311870506
3.6042635294936
3.59074540960851
3.13035389807043
4.30242893215602
2.64295201558802
3.51443294857877
4.69293908431903
3.28413689219476
3.35345846604115
4.1885894726685
4.19486607845574
3.13367482785004
3.47668110819747
3.54369686808875
4.33261404127498
4.62056646716018
3.221107359288
3.16714713807658
4.08994265931943
2.59199080187312
4.31604694255713
3.66372024607139
3.6384710258907
4.0280243310906
4.35123019935203
3.46799035131855
3.61334687865529
3.49200450756239
4.98130235486715
3.45507564967516
3.70116892588343
4.3297407211981
4.05636841468747
3.92340734339556
4.36230705221552
4.06154678641907
3.09704801301494
3.64570387763479
4.77050183553598
3.1676004849635
3.77821399038314
3.35859153062577
2.71934356201794
3.19716427339213
4.0060105260524
3.9462324340436
3.1127745988209
4.4298715169355
3.40842140148428
3.36221572039919
4.41071390052682
3.95290057876794
3.06013138097062
2.88159732095647
3.34549355436531
4.41135157929552
4.41764447683965
4.50942940878774
4.29514740784692
3.56037615078941
3.92883459003177
4.1913456993908
3.542975933171
3.67274092979032
3.75402273550725
4.93031990994072
3.6886850572216
4.80026442341894
3.99194471903642
3.70363002299812
3.43499840601627
3.66373583909216
3.98087151657878
3.12117911550505
3.86850425824876
3.17206299529114
4.37028740967041
2.96141974747933
4.07473062625976
4.48768826139707
2.99225418665701
3.67950538983366
4.30072365542156
2.9228831971863
3.18534304299423
4.44357806932297
2.90221773996382
3.86255187351459
4.08615772112868
4.16928354057469
3.74498618314769
2.7074535219317
4.79079968855634
3.9920967459251
4.05978756682307
4.0307306630317
3.91689276299332
3.72074439658225
3.84196871181513
3.53316458622284
3.52650132557941
4.08792415733275
3.51636457095361
4.42054082550114
3.52966566443635
3.19148019641263
3.61948474315866
3.92438883357349
2.89900596491724
3.52618316779588
3.08785238949184
3.78222152898436
3.42461939527422
3.48351602728278
4.50630325796939
4.36342144512929
3.5008358186973
3.58292464074982
3.63075000554738
3.72323307574457
2.97308583789107
3.43042594666001
4.26927391121692
3.62199535983502
4.30649893949956
4.16893261596323
4.24838586109423
3.70699569119612
4.28453139466189
3.3420232527401
3.42571966932048
3.81692198701709
3.00844365541615
3.98207397276219
3.07458275240589
3.69767182216866
3.87215171614901
3.45825144011536
3.25728663406815
3.41598174030658
4.98731686414543
3.64222380883894
4.45727344527632
2.96500701632511
3.08793838658073
3.49595854792948
4.1267294546973
3.12451124995057
3.45707362732357
2.99350994956828
3.59934042414433
2.51945628503369
3.25395745909257
3.33296057259546
3.53892520564702
3.90458690737809
2.94397977113959
4.23791156437655
3.62990021485652
3.4023320148392
3.81116459218337
3.62821464068472
4.35493655150982
4.11202502783344
3.80905551041866
4.45926375251762
3.35817061909615
3.18278567228538
3.35844657526107
3.68277866282954
3.40714015892056
3.49169975108899
3.51797856780168
3.70222308674079
4.67784562282097
3.13424397058259
4.00026061507937
4.03248735058473
3.18991023693673
3.77663771536046
3.64551932161388
3.79063075867882
3.82907019708496
3.53475295471772
4.62007986151608
3.90430158569841
3.65756066811444
2.36031076077157
3.4305969332819
3.23907718951014
4.41080424230335
3.55142664537654
3.19427721243353
3.67024155525984
4.03498075151019
4.25748176553451
3.26151304978437
4.73115843818381
4.20376746764543
3.40419058342517
3.69096258759347
4.38095354693197
3.26931680130735
2.84992523839079
4.35451422507708
