id;fold;val_score;representation
12;0;tensor(2.0244);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;1;tensor(2.0015);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;2;tensor(2.0485);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;3;tensor(2.0233);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;4;tensor(2.0415);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;5;tensor(2.0374);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;6;tensor(2.0324);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;7;tensor(2.0254);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;8;tensor(2.0295);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
12;9;tensor(1.9988);[add, div, div, 11, tensor(-0.6558), div, 3, 10, add, add, 0, 9, div, tensor(-0.5510), 5]
