id;fold;val_score;representation
9;0;tensor(0.2296);[sub, tensor(4.0318), tensor(0.8744)]
9;1;tensor(0.2287);[sub, tensor(4.0318), tensor(0.8744)]
9;2;tensor(0.2318);[sub, tensor(4.0318), tensor(0.8744)]
9;3;tensor(0.2317);[sub, tensor(4.0318), tensor(0.8744)]
9;4;tensor(0.2318);[sub, tensor(4.0318), tensor(0.8744)]
9;5;tensor(0.2294);[sub, tensor(4.0318), tensor(0.8744)]
9;6;tensor(0.2304);[sub, tensor(4.0318), tensor(0.8744)]
9;7;tensor(0.2290);[sub, tensor(4.0318), tensor(0.8744)]
9;8;tensor(0.2321);[sub, tensor(4.0318), tensor(0.8744)]
9;9;tensor(0.2271);[sub, tensor(4.0318), tensor(0.8744)]
