id;fold;val_score;representation
19;0;tensor(0.6667);[sub, 6, tensor(-0.6559)]
19;1;tensor(0.6508);[sub, 6, tensor(-0.6559)]
19;2;tensor(0.6712);[sub, 6, tensor(-0.6559)]
19;3;tensor(0.6621);[sub, 6, tensor(-0.6559)]
19;4;tensor(0.6804);[sub, 6, tensor(-0.6559)]
19;5;tensor(0.6717);[sub, 6, tensor(-0.6559)]
19;6;tensor(0.6601);[sub, 6, tensor(-0.6559)]
19;7;tensor(0.6740);[sub, 6, tensor(-0.6559)]
19;8;tensor(0.6646);[sub, 6, tensor(-0.6559)]
19;9;tensor(0.6790);[sub, 6, tensor(-0.6559)]
