id;fold;val_score;representation
11;0;tensor(0.8305);[sub, 5, tensor(-0.4384)]
11;1;tensor(0.8329);[sub, 5, tensor(-0.4384)]
11;2;tensor(0.8252);[sub, 5, tensor(-0.4384)]
11;3;tensor(0.8376);[sub, 5, tensor(-0.4384)]
11;4;tensor(0.8185);[sub, 5, tensor(-0.4384)]
11;5;tensor(0.8361);[sub, 5, tensor(-0.4384)]
11;6;tensor(0.8426);[sub, 5, tensor(-0.4384)]
11;7;tensor(0.8359);[sub, 5, tensor(-0.4384)]
11;8;tensor(0.8308);[sub, 5, tensor(-0.4384)]
11;9;tensor(0.8198);[sub, 5, tensor(-0.4384)]
