id;fold;val_score;representation
139;0;tensor(0.1850);[add, div, div, tensor(-1.7331), tensor(-3.1495), div, 4, tensor(-1.8614), mul, tensor(3.2500), tanh, add, 3, tensor(4.9315)]
139;1;tensor(0.5471);[add, div, 10, 11, mul, tensor(3.2500), tanh, div, 2, 6]
139;2;tensor(0.1876);[add, div, div, tensor(-1.7331), tensor(-3.1495), div, 4, tensor(-1.8614), mul, tensor(3.2500), tanh, add, 3, tensor(4.9315)]
139;3;tensor(0.1855);[add, div, div, tensor(-1.7331), tensor(-3.1495), div, 4, tensor(-1.8614), mul, tensor(3.2500), tanh, add, 3, tensor(4.9315)]
139;4;tensor(0.1816);[add, div, div, 0, tensor(-3.6455), 4, mul, tensor(3.2500), tanh, add, 3, tensor(4.9315)]
139;5;tensor(0.5450);[add, div, 10, 11, mul, tensor(3.2500), tanh, div, 2, 6]
139;6;tensor(0.5422);[add, div, 10, 11, mul, tensor(3.2500), tanh, div, 2, 6]
139;7;tensor(0.1856);[add, div, div, tensor(-1.7331), tensor(-3.1495), div, 4, tensor(-1.8614), mul, tensor(3.2500), tanh, add, 3, tensor(4.9315)]
139;8;tensor(0.1816);[add, div, div, 0, tensor(-3.6455), 4, mul, tensor(3.2500), tanh, add, 3, tensor(4.9315)]
139;9;tensor(0.1836);[add, div, div, tensor(-1.7331), tensor(-3.1495), div, 4, tensor(-1.8614), mul, tensor(3.2500), tanh, add, 3, tensor(4.9315)]
