id;fold;val_score;representation
74;0;tensor(1.2228);[div, tensor(0.7828), tensor(0.3694)]
74;1;tensor(1.2215);[div, tensor(0.7828), tensor(0.3694)]
74;2;tensor(1.2237);[div, tensor(0.7828), tensor(0.3694)]
74;3;tensor(1.2283);[div, tensor(0.7828), tensor(0.3694)]
74;4;tensor(1.2239);[div, tensor(0.7828), tensor(0.3694)]
74;5;tensor(1.2207);[div, tensor(0.7828), tensor(0.3694)]
74;6;tensor(1.2221);[div, tensor(0.7828), tensor(0.3694)]
74;7;tensor(1.2202);[div, tensor(0.7828), tensor(0.3694)]
74;8;tensor(1.2252);[div, tensor(0.7828), tensor(0.3694)]
74;9;tensor(1.2187);[div, tensor(0.7828), tensor(0.3694)]
