id;fold;val_score;representation
15;0;0.5917292442327249;repr
15;1;0.4426881181440311;repr
15;2;0.654796156644201;repr
15;3;0.6631908235090338;repr
15;4;0.5737758273364442;repr
15;5;0.5071216130631417;repr
15;6;0.5128350057652851;repr
15;7;0.45742730013408306;repr
15;8;0.4753719153527537;repr
15;9;0.531827673572777;repr
