generation;train_score;val_score
0;3.7500318314327705;3.9090731965402874
1;2.7668085319473934;2.9276615755325563
2;1.9945614368170972;2.0384185104500605
3;0.7071298768611847;0.8596098704449961
4;0.5695918387178276;0.6881376944681662
5;0.5674204404226723;0.6743088913242
6;0.5522749560695092;0.6218500696309821
7;0.5403945817665797;0.6553122569687421
8;0.5403945817665797;0.6553122569687421
9;0.531588301855359;0.6395208164461441
10;0.531588301855359;0.6395208164461441
11;0.531588301855359;0.6395208164461441
12;0.531588301855359;0.6395208164461441
13;0.531588301855359;0.6395208164461441
14;0.531588301855359;0.6395208164461441
15;0.531588301855359;0.6395208164461441
16;0.531588301855359;0.6395208164461441
17;0.531588301855359;0.6395208164461441
18;0.531588301855359;0.6395208164461441
19;0.531588301855359;0.6395208164461441
20;0.531588301855359;0.6395208164461441
21;0.531588301855359;0.6395208164461441
22;0.531588301855359;0.6395208164461441
23;0.531588301855359;0.6395208164461441
24;0.531588301855359;0.6395208164461441
25;0.531588301855359;0.6395208164461441
26;0.531588301855359;0.6395208164461441
27;0.531588301855359;0.6395208164461441
28;0.531588301855359;0.6395208164461441
29;0.531588301855359;0.6395208164461441
30;0.5309410408589382;0.6187747095997946
31;0.5309410408589382;0.6187747095997946
32;0.5309410408589382;0.6187747095997946
33;0.5309410408589382;0.6187747095997946
34;0.5309410408589382;0.6187747095997946
35;0.5309410408589382;0.6187747095997946
36;0.530681836695773;0.5870765489634369
37;0.530681836695773;0.5870765489634369
38;0.530681836695773;0.5870765489634369
39;0.5269621767865886;0.615495992731894
40;0.5269621767865886;0.615495992731894
41;0.5269621767865886;0.615495992731894
42;0.5269621767865886;0.615495992731894
43;0.5260795188235626;0.6292893573443219
44;0.5260795188235626;0.6292893573443219
45;0.5260795188235626;0.6292893573443219
46;0.5260795188235626;0.6292893573443219
47;0.5260795188235626;0.6292893573443219
48;0.5260795188235626;0.6292893573443219
49;0.5260795188235626;0.6292893573443219
50;0.5260795188235626;0.6292893573443219
51;0.5260795188235626;0.6292893573443219
52;0.5260795188235626;0.6292893573443219
53;0.5260795188235626;0.6292893573443219
54;0.5260795188235626;0.6292893573443219
55;0.5260795188235626;0.6292893573443219
56;0.5260795188235626;0.6292893573443219
57;0.5260795188235626;0.6292893573443219
58;0.5260795188235626;0.6292893573443219
59;0.5246427047746611;0.5907421409798068
60;0.5246427047746611;0.5907421409798068
61;0.5246427047746611;0.5907421409798068
62;0.5246427047746611;0.5907421409798068
63;0.5246427047746611;0.5907421409798068
64;0.5246427047746611;0.5907421409798068
65;0.5246427047746611;0.5907421409798068
66;0.5246427047746611;0.5907421409798068
67;0.5246427047746611;0.5907421409798068
68;0.5246427047746611;0.5907421409798068
69;0.5246427047746611;0.5907421409798068
70;0.5246427047746611;0.5907421409798068
71;0.5246427047746611;0.5907421409798068
72;0.5246427047746611;0.5907421409798068
73;0.5246427047746611;0.5907421409798068
74;0.5216982847299667;0.6173074797332988
75;0.5216982847299667;0.6173074797332988
76;0.5216982847299667;0.6173074797332988
77;0.5216982847299667;0.6173074797332988
78;0.5216982847299667;0.6173074797332988
79;0.5216982847299667;0.6173074797332988
80;0.5216982847299667;0.6173074797332988
81;0.5216982847299667;0.6173074797332988
82;0.5216982847299667;0.6173074797332988
83;0.5216982847299667;0.6173074797332988
84;0.5216982847299667;0.6173074797332988
85;0.5216982847299667;0.6173074797332988
86;0.5216982847299667;0.6173074797332988
87;0.5216982847299667;0.6173074797332988
88;0.5216982847299667;0.6173074797332988
89;0.5216982847299667;0.6173074797332988
90;0.5216982847299667;0.6173074797332988
91;0.5216982847299667;0.6173074797332988
92;0.5216982847299667;0.6173074797332988
93;0.5216982847299667;0.6173074797332988
94;0.5216982847299667;0.6173074797332988
95;0.5216982847299667;0.6173074797332988
96;0.5216982847299667;0.6173074797332988
97;0.5216982847299667;0.6173074797332988
98;0.5216982847299667;0.6173074797332988
99;0.5216982847299667;0.6173074797332988
0;3.7737255511954992;3.702549530861273
1;2.7905179739277846;2.714113020260331
2;1.8668003681340384;1.9031666839023107
3;0.5785528672919361;0.4451134900463665
4;0.5785528672919361;0.4451134900463665
5;0.5785528672919361;0.4451134900463665
6;0.5675269328274098;0.45398023460860126
7;0.5653659332165945;0.44237367501257313
8;0.5653659332165945;0.44237367501257313
9;0.5653659332165945;0.44237367501257313
10;0.5643191832030315;0.44191156298633266
11;0.5570055767991136;0.44962290897135054
12;0.5570055767991136;0.44962290897135054
13;0.5570055767991136;0.44962290897135054
14;0.552554023573647;0.4580335534781752
15;0.552554023573647;0.4580335534781752
16;0.552554023573647;0.4580335534781752
17;0.552554023573647;0.4580335534781752
18;0.552554023573647;0.4580335534781752
19;0.552554023573647;0.4580335534781752
20;0.552554023573647;0.4580335534781752
21;0.552554023573647;0.4580335534781752
22;0.552554023573647;0.4580335534781752
23;0.552554023573647;0.4580335534781752
24;0.552554023573647;0.4580335534781752
25;0.552554023573647;0.4580335534781752
26;0.552554023573647;0.4580335534781752
27;0.552554023573647;0.4580335534781752
28;0.552554023573647;0.4580335534781752
29;0.552554023573647;0.4580335534781752
30;0.552554023573647;0.4580335534781752
31;0.552554023573647;0.4580335534781752
32;0.552554023573647;0.4580335534781752
33;0.552554023573647;0.4580335534781752
34;0.552554023573647;0.4580335534781752
35;0.552554023573647;0.4580335534781752
36;0.552554023573647;0.4580335534781752
37;0.552554023573647;0.4580335534781752
38;0.552554023573647;0.4580335534781752
39;0.552554023573647;0.4580335534781752
40;0.552554023573647;0.4580335534781752
41;0.552554023573647;0.4580335534781752
42;0.552554023573647;0.4580335534781752
43;0.552554023573647;0.4580335534781752
44;0.552554023573647;0.4580335534781752
45;0.552554023573647;0.4580335534781752
46;0.552554023573647;0.4580335534781752
47;0.552554023573647;0.4580335534781752
48;0.552554023573647;0.4580335534781752
49;0.552554023573647;0.4580335534781752
50;0.552554023573647;0.4580335534781752
51;0.552554023573647;0.4580335534781752
52;0.552554023573647;0.4580335534781752
53;0.552554023573647;0.4580335534781752
54;0.552554023573647;0.4580335534781752
55;0.552554023573647;0.4580335534781752
56;0.552554023573647;0.4580335534781752
57;0.552554023573647;0.4580335534781752
58;0.552554023573647;0.4580335534781752
59;0.552554023573647;0.4580335534781752
60;0.552554023573647;0.4580335534781752
61;0.552554023573647;0.4580335534781752
62;0.552554023573647;0.4580335534781752
63;0.552554023573647;0.4580335534781752
64;0.552554023573647;0.4580335534781752
65;0.552554023573647;0.4580335534781752
66;0.552554023573647;0.4580335534781752
67;0.552554023573647;0.4580335534781752
68;0.552554023573647;0.4580335534781752
69;0.552554023573647;0.4580335534781752
70;0.552554023573647;0.4580335534781752
71;0.552554023573647;0.4580335534781752
72;0.552554023573647;0.4580335534781752
73;0.552554023573647;0.4580335534781752
74;0.552554023573647;0.4580335534781752
75;0.5525498337787983;0.4577603995827551
76;0.5525498337787983;0.4577603995827551
77;0.5525498337787983;0.4577603995827551
78;0.5525498337787983;0.4577603995827551
79;0.5525498337787983;0.4577603995827551
80;0.5525498337787983;0.4577603995827551
81;0.5525498337787983;0.4577603995827551
82;0.5525498337787983;0.4577603995827551
83;0.5516485229535156;0.4579092131455727
84;0.5504348916298706;0.4491306266908112
85;0.5504348916298706;0.4491306266908112
86;0.5504348916298706;0.4491306266908112
87;0.5504348916298706;0.4491306266908112
88;0.5504348916298706;0.4491306266908112
89;0.5460372268469642;0.4530802529704898
90;0.5460372268469642;0.4530802529704898
91;0.5460372268469642;0.4530802529704898
92;0.5460372268469642;0.4530802529704898
93;0.5460372268469642;0.4530802529704898
94;0.5460372268469642;0.4530802529704898
95;0.5460372268469642;0.4530802529704898
96;0.5460372268469642;0.4530802529704898
97;0.5460372268469642;0.4530802529704898
98;0.5460372268469642;0.4530802529704898
99;0.5460372268469642;0.4530802529704898
0;3.7686801436426762;3.7475918431008033
1;2.7836191543280924;2.765984856641314
2;2.7836191543280924;2.765984856641314
3;1.214503569243071;1.1799841619383848
4;0.8624904366047791;0.7792077605042432
5;0.5879623669972788;0.6382804062193703
6;0.5879623669972788;0.6382804062193703
7;0.546097760958626;0.5944522572206355
8;0.546097760958626;0.5944522572206355
9;0.546097760958626;0.5944522572206355
10;0.5445367303706772;0.6013153455580931
11;0.5445367303706772;0.6013153455580931
12;0.5445367303706772;0.6013153455580931
13;0.5445367303706772;0.6013153455580931
14;0.5445367303706772;0.6013153455580931
15;0.5445367303706772;0.6013153455580931
16;0.5445367303706772;0.6013153455580931
17;0.5445367303706772;0.6013153455580931
18;0.5445367303706772;0.6013153455580931
19;0.5445367303706772;0.6013153455580931
20;0.5445367303706772;0.6013153455580931
21;0.5445367303706772;0.6013153455580931
22;0.5445367303706772;0.6013153455580931
23;0.5445367303706772;0.6013153455580931
24;0.5445367303706772;0.6013153455580931
25;0.5445367303706772;0.6013153455580931
26;0.5445367303706772;0.6013153455580931
27;0.5418761446476039;0.5930943335265256
28;0.5418761446476039;0.5930943335265256
29;0.5383269373902528;0.5894161991999352
30;0.5383269373902528;0.5894161991999352
31;0.5383269373902528;0.5894161991999352
32;0.5374737687602448;0.5891111443403484
33;0.5374737687602448;0.5891111443403484
34;0.5374737687602448;0.5891111443403484
35;0.5374737687602448;0.5891111443403484
36;0.5374737687602448;0.5891111443403484
37;0.5374737687602448;0.5891111443403484
38;0.5374737687602448;0.5891111443403484
39;0.5374737687602448;0.5891111443403484
40;0.5374737687602448;0.5891111443403484
41;0.5374737687602448;0.5891111443403484
42;0.5374737687602448;0.5891111443403484
43;0.5374737687602448;0.5891111443403484
44;0.5374737687602448;0.5891111443403484
45;0.5374737687602448;0.5891111443403484
46;0.5374737687602448;0.5891111443403484
47;0.5374418819037904;0.5891722394238427
48;0.5374418819037904;0.5891722394238427
49;0.5374418819037904;0.5891722394238427
50;0.5374418819037904;0.5891722394238427
51;0.5374418819037904;0.5891722394238427
52;0.5374418819037904;0.5891722394238427
53;0.5374418819037904;0.5891722394238427
54;0.5374418819037904;0.5891722394238427
55;0.5374418819037904;0.5891722394238427
56;0.5374418819037904;0.5891722394238427
57;0.5374418819037904;0.5891722394238427
58;0.5374418819037904;0.5891722394238427
59;0.5374418819037904;0.5891722394238427
60;0.5374418819037904;0.5891722394238427
61;0.5374418819037904;0.5891722394238427
62;0.5374418819037904;0.5891722394238427
63;0.5374418819037904;0.5891722394238427
64;0.5374418819037904;0.5891722394238427
65;0.5374418819037904;0.5891722394238427
66;0.5374418819037904;0.5891722394238427
67;0.5374418819037904;0.5891722394238427
68;0.5374418819037904;0.5891722394238427
69;0.5374418819037904;0.5891722394238427
70;0.5374418819037904;0.5891722394238427
71;0.5374418819037904;0.5891722394238427
72;0.5374418819037904;0.5891722394238427
73;0.5374418819037904;0.5891722394238427
74;0.5374418819037904;0.5891722394238427
75;0.5374418819037904;0.5891722394238427
76;0.5374418819037904;0.5891722394238427
77;0.5374418819037904;0.5891722394238427
78;0.5374418819037904;0.5891722394238427
79;0.537347628000634;0.5891431626476249
80;0.537347628000634;0.5891431626476249
81;0.5373327889034557;0.589249952715018
82;0.5373327889034557;0.589249952715018
83;0.5373327889034557;0.589249952715018
84;0.537234919620755;0.5898809624013635
85;0.537234919620755;0.5898809624013635
86;0.537234919620755;0.5898809624013635
87;0.537220077410345;0.5900225708117725
88;0.537220077410345;0.5900225708117725
89;0.537220077410345;0.5900225708117725
90;0.537220077410345;0.5900225708117725
91;0.537220077410345;0.5900225708117725
92;0.537220077410345;0.5900225708117725
93;0.537220077410345;0.5900225708117725
94;0.5371175343892773;0.5898356369279106
95;0.5371175343892773;0.5898356369279106
96;0.5371175343892773;0.5898356369279106
97;0.5371175343892773;0.5898356369279106
98;0.533796920590062;0.5794602696723249
99;0.533796920590062;0.5794602696723249
0;3.7709337665921794;3.727547579041482
1;2.786995847715768;2.752242395272282
2;2.492004540475729;2.403358845644859
3;1.5572511579127961;1.5276752701364085
4;1.089570169381494;1.1114840028562853
5;0.704095033436511;0.7953054778455141
6;0.5830638135139717;0.7163909904160046
7;0.5526977583777983;0.7050185631635827
8;0.5526977583777983;0.7050185631635827
9;0.5368435768527285;0.6802764698171586
10;0.5349901152440549;0.6637312077548206
11;0.5282612529851365;0.6652671070239634
12;0.5282612529851365;0.6652671070239634
13;0.5282612529851365;0.6652671070239634
14;0.5282612529851365;0.6652671070239634
15;0.5282612529851365;0.6652671070239634
16;0.5282612529851365;0.6652671070239634
17;0.5282612529851365;0.6652671070239634
18;0.5282612529851365;0.6652671070239634
19;0.5282612529851365;0.6652671070239634
20;0.5282612529851365;0.6652671070239634
21;0.5282612529851365;0.6652671070239634
22;0.5282612529851365;0.6652671070239634
23;0.5282612529851365;0.6652671070239634
24;0.5278429854833703;0.6659242277035011
25;0.5278429854833703;0.6659242277035011
26;0.5278429854833703;0.6659242277035011
27;0.5278429854833703;0.6659242277035011
28;0.5278429854833703;0.6659242277035011
29;0.5278429854833703;0.6659242277035011
30;0.5278429854833703;0.6659242277035011
31;0.5278429854833703;0.6659242277035011
32;0.5278429854833703;0.6659242277035011
33;0.5278429854833703;0.6659242277035011
34;0.5278429854833703;0.6659242277035011
35;0.5278429854833703;0.6659242277035011
36;0.5278429854833703;0.6659242277035011
37;0.5278429854833703;0.6659242277035011
38;0.5278429854833703;0.6659242277035011
39;0.5278429854833703;0.6659242277035011
40;0.5278429854833703;0.6659242277035011
41;0.5278429854833703;0.6659242277035011
42;0.5278429854833703;0.6659242277035011
43;0.5278429854833703;0.6659242277035011
44;0.5278429854833703;0.6659242277035011
45;0.5278429854833703;0.6659242277035011
46;0.5278429854833703;0.6659242277035011
47;0.5278429854833703;0.6659242277035011
48;0.5278429854833703;0.6659242277035011
49;0.5278429854833703;0.6659242277035011
50;0.5278429854833703;0.6659242277035011
51;0.5278429854833703;0.6659242277035011
52;0.5278429854833703;0.6659242277035011
53;0.5278429854833703;0.6659242277035011
54;0.5278429854833703;0.6659242277035011
55;0.5278429854833703;0.6659242277035011
56;0.5278429854833703;0.6659242277035011
57;0.5278429854833703;0.6659242277035011
58;0.5278429854833703;0.6659242277035011
59;0.5278429854833703;0.6659242277035011
60;0.5278429854833703;0.6659242277035011
61;0.5278429854833703;0.6659242277035011
62;0.5278429854833703;0.6659242277035011
63;0.5278429854833703;0.6659242277035011
64;0.5278429854833703;0.6659242277035011
65;0.5278429854833703;0.6659242277035011
66;0.5278429854833703;0.6659242277035011
67;0.5278429854833703;0.6659242277035011
68;0.5278429854833703;0.6659242277035011
69;0.5278429854833703;0.6659242277035011
70;0.5278429854833703;0.6659242277035011
71;0.5278429854833703;0.6659242277035011
72;0.5278429854833703;0.6659242277035011
73;0.5278429854833703;0.6659242277035011
74;0.5278429854833703;0.6659242277035011
75;0.5278429854833703;0.6659242277035011
76;0.5278429854833703;0.6659242277035011
77;0.5278429854833703;0.6659242277035011
